complaint_id,head,relation,tail
JZ2021033000568,entity:杂物,易感于,hidden:堆放
JZ2021033000568,hidden:堆放,导致,risk:火灾风险
JZ2021033000568,event:空白,触发风险,risk:火灾风险
热线-210302-042817,complaint:热线-210302-042817,包含实体,entity:垃圾
热线-210302-042817,complaint:热线-210302-042817,包含隐患,hidden:没有人清理
热线-210302-042817,complaint:热线-210302-042817,包含事件,event:空白
热线-210302-042817,complaint:热线-210302-042817,包含风险,risk:影响日常生活
热线-210302-042817,entity:垃圾,易感于,hidden:没有人清理
热线-210302-042817,hidden:没有人清理,导致,risk:影响日常生活
热线-210302-042817,event:空白,触发风险,risk:影响日常生活
热线-210303-034193,complaint:热线-210303-034193,包含隐患,hidden:无人清理
热线-210303-034193,complaint:热线-210303-034193,包含事件,event:空白
热线-210303-034193,complaint:热线-210303-034193,包含风险,risk:影响日常生活
热线-210303-034193,complaint:热线-210303-034193,包含后果,outcome:影响市容市貌
热线-210303-034193,hidden:无人清理,导致,risk:影响日常生活
热线-210303-034193,event:空白,触发风险,risk:影响日常生活
热线-210303-034193,risk:影响日常生活,导致,outcome:影响市容市貌
热线-210305-001492,complaint:热线-210305-001492,包含实体,entity:垃圾
热线-210305-001492,complaint:热线-210305-001492,包含隐患,hidden:无人清理
热线-210305-001492,complaint:热线-210305-001492,包含事件,event:空白
热线-210305-001492,complaint:热线-210305-001492,包含风险,risk:影响日常生活
热线-210305-001492,entity:垃圾,易感于,hidden:无人清理
热线-210305-001492,hidden:无人清理,导致,risk:影响日常生活
热线-210305-001492,event:空白,触发风险,risk:影响日常生活
热线-210305-010880,complaint:热线-210305-010880,包含实体,entity:垃圾
热线-210305-010880,complaint:热线-210305-010880,包含隐患,hidden:乱堆放
热线-210305-010880,complaint:热线-210305-010880,包含事件,event:空白
热线-210305-010880,complaint:热线-210305-010880,包含风险,risk:影响日常生活
热线-210305-010880,complaint:热线-210305-010880,包含后果,outcome:出行不便
热线-210305-010880,entity:垃圾,易感于,hidden:乱堆放
热线-210305-010880,hidden:乱堆放,导致,risk:影响日常生活
热线-210305-010880,event:空白,触发风险,risk:影响日常生活
热线-210305-010880,risk:影响日常生活,导致,outcome:出行不便
热线-210308-040137,complaint:热线-210308-040137,包含实体,entity:宠物粪便
热线-210308-040137,complaint:热线-210308-040137,包含隐患,hidden:脏乱
热线-210308-040137,complaint:热线-210308-040137,包含事件,event:空白
热线-210308-040137,complaint:热线-210308-040137,包含风险,risk:影响日常生活
热线-210308-040137,entity:宠物粪便,易感于,hidden:脏乱
热线-210308-040137,hidden:脏乱,导致,risk:影响日常生活
热线-210308-040137,event:空白,触发风险,risk:影响日常生活
热线-210310-002880,complaint:热线-210310-002880,包含实体,entity:垃圾
热线-210310-002880,complaint:热线-210310-002880,包含隐患,hidden:无人处理
热线-210310-002880,complaint:热线-210310-002880,包含事件,event:空白
热线-210310-002880,complaint:热线-210310-002880,包含风险,risk:影响日常生活
热线-210310-002880,entity:垃圾,易感于,hidden:无人处理
热线-210310-002880,hidden:无人处理,导致,risk:影响日常生活
热线-210310-002880,event:空白,触发风险,risk:影响日常生活
热线-210316-037634,complaint:热线-210316-037634,包含实体,entity:垃圾桶站
热线-210316-037634,complaint:热线-210316-037634,包含隐患,hidden:无人清理
热线-210316-037634,complaint:热线-210316-037634,包含事件,event:空白
热线-210316-037634,complaint:热线-210316-037634,包含风险,risk:影响日常生活
热线-210316-037634,entity:垃圾桶站,易感于,hidden:无人清理
热线-210316-037634,hidden:无人清理,导致,risk:影响日常生活
热线-210316-037634,event:空白,触发风险,risk:影响日常生活
热线-210317-006833,complaint:热线-210317-006833,包含实体,entity:垃圾
热线-210317-006833,complaint:热线-210317-006833,包含隐患,hidden:无人清理
热线-210317-006833,complaint:热线-210317-006833,包含事件,event:空白
热线-210317-006833,complaint:热线-210317-006833,包含风险,risk:影响日常生活
热线-210317-006833,entity:垃圾,易感于,hidden:无人清理
热线-210317-006833,hidden:无人清理,导致,risk:影响日常生活
热线-210317-006833,event:空白,触发风险,risk:影响日常生活
热线-210325-016272,complaint:热线-210325-016272,包含实体,entity:杂物
热线-210325-016272,complaint:热线-210325-016272,包含隐患,hidden:无人清理
热线-210325-016272,complaint:热线-210325-016272,包含事件,event:空白
热线-210325-016272,complaint:热线-210325-016272,包含风险,risk:影响日常生活
热线-210325-016272,entity:杂物,易感于,hidden:无人清理
热线-210325-016272,hidden:无人清理,导致,risk:影响日常生活
热线-210325-016272,event:空白,触发风险,risk:影响日常生活
热线-210325-016561,complaint:热线-210325-016561,包含实体,entity:吸烟管控
热线-210325-016561,complaint:热线-210325-016561,包含事件,event:空白
热线-210325-016561,complaint:热线-210325-016561,包含风险,risk:火灾风险
热线-210325-016561,complaint:热线-210325-016561,包含后果,outcome:停电
热线-210325-016561,event:空白,触发风险,risk:火灾风险
热线-210325-016561,risk:火灾风险,导致,outcome:停电
热线-210325-016872,complaint:热线-210325-016872,包含实体,entity:垃圾
热线-210325-016872,complaint:热线-210325-016872,包含隐患,hidden:无人清理
热线-210325-016872,complaint:热线-210325-016872,包含事件,event:空白
热线-210325-016872,complaint:热线-210325-016872,包含风险,risk:影响日常生活
热线-210325-016872,entity:垃圾,易感于,hidden:无人清理
热线-210325-016872,hidden:无人清理,导致,risk:影响日常生活
热线-210325-016872,event:空白,触发风险,risk:影响日常生活
热线-210325-016874,complaint:热线-210325-016874,包含实体,entity:垃圾
热线-210325-016874,complaint:热线-210325-016874,包含事件,event:空白
热线-210325-016874,complaint:热线-210325-016874,包含风险,risk:影响日常生活
热线-210325-016874,event:空白,触发风险,risk:影响日常生活
热线-210325-016884,complaint:热线-210325-016884,包含实体,entity:工程车
热线-210325-016884,complaint:热线-210325-016884,包含隐患,hidden:占道停车
热线-210325-016884,complaint:热线-210325-016884,包含事件,event:空白
热线-210325-016884,complaint:热线-210325-016884,包含风险,risk:影响出行
热线-210325-016884,complaint:热线-210325-016884,包含后果,outcome:影响办公
热线-210325-016884,entity:工程车,易感于,hidden:占道停车
热线-210325-016884,hidden:占道停车,导致,risk:影响出行
热线-210325-016884,event:空白,触发风险,risk:影响出行
热线-210325-016884,risk:影响出行,导致,outcome:影响办公
热线-210325-017171,complaint:热线-210325-017171,包含实体,entity:排泄物
热线-210325-017171,complaint:热线-210325-017171,包含隐患,hidden:无人清理
热线-210325-017171,complaint:热线-210325-017171,包含事件,event:空白
热线-210325-017171,complaint:热线-210325-017171,包含风险,risk:影响日常生活
热线-210325-017171,entity:排泄物,易感于,hidden:无人清理
热线-210325-017171,hidden:无人清理,导致,risk:影响日常生活
热线-210325-017171,event:空白,触发风险,risk:影响日常生活
热线-210325-017931,complaint:热线-210325-017931,包含实体,entity:共享单车
热线-210325-017931,complaint:热线-210325-017931,包含隐患,hidden:影响停车
热线-210325-017931,complaint:热线-210325-017931,包含事件,event:空白
热线-210325-017931,complaint:热线-210325-017931,包含风险,risk:影响日常生活
热线-210325-017931,entity:共享单车,易感于,hidden:影响停车
热线-210325-017931,hidden:影响停车,导致,risk:影响日常生活
热线-210325-017931,event:空白,触发风险,risk:影响日常生活
热线-210325-018202,complaint:热线-210325-018202,包含事件,event:空白
热线-210325-018202,complaint:热线-210325-018202,包含风险,risk:影响日常生活
热线-210325-018202,event:空白,触发风险,risk:影响日常生活
热线-210325-019265,complaint:热线-210325-019265,包含实体,entity:道路
热线-210325-019265,complaint:热线-210325-019265,包含隐患,hidden:大坑
热线-210325-019265,complaint:热线-210325-019265,包含事件,event:空白
热线-210325-019265,complaint:热线-210325-019265,包含风险,risk:人身安全风险
热线-210325-019265,entity:道路,易感于,hidden:大坑
热线-210325-019265,hidden:大坑,导致,risk:人身安全风险
热线-210325-019265,event:空白,触发风险,risk:人身安全风险
热线-210325-019831,complaint:热线-210325-019831,包含实体,entity:杂物
热线-210325-019831,complaint:热线-210325-019831,包含隐患,hidden:无人处理
热线-210325-019831,complaint:热线-210325-019831,包含事件,event:空白
热线-210325-019831,complaint:热线-210325-019831,包含风险,risk:影响日常生活
热线-210325-019831,complaint:热线-210325-019831,包含后果,outcome:停电
热线-210325-019831,entity:杂物,易感于,hidden:无人处理
热线-210325-019831,hidden:无人处理,导致,risk:影响日常生活
热线-210325-019831,event:空白,触发风险,risk:影响日常生活
热线-210325-019831,risk:影响日常生活,导致,outcome:停电
热线-210325-019931,complaint:热线-210325-019931,包含实体,entity:机器
热线-210325-019931,complaint:热线-210325-019931,包含事件,event:空白
热线-210325-019931,complaint:热线-210325-019931,包含风险,risk:影响日常生活
热线-210325-019931,complaint:热线-210325-019931,包含后果,outcome:停电
热线-210325-019931,event:空白,触发风险,risk:影响日常生活
热线-210325-019931,risk:影响日常生活,导致,outcome:停电
热线-210325-026016,complaint:热线-210325-026016,包含实体,entity:杂物
热线-210325-026016,complaint:热线-210325-026016,包含事件,event:空白
热线-210325-026016,complaint:热线-210325-026016,包含风险,risk:影响日常生活
热线-210325-026016,complaint:热线-210325-026016,包含后果,outcome:停电
热线-210325-026016,event:空白,触发风险,risk:影响日常生活
热线-210325-026016,risk:影响日常生活,导致,outcome:停电
网络-210224-004169,complaint:网络-210224-004169,包含实体,entity:垃圾桶
网络-210224-004169,complaint:网络-210224-004169,包含隐患,hidden:没有固定
网络-210224-004169,complaint:网络-210224-004169,包含事件,event:空白
网络-210224-004169,complaint:网络-210224-004169,包含风险,risk:影响日常生活
网络-210224-004169,entity:垃圾桶,易感于,hidden:没有固定
网络-210224-004169,hidden:没有固定,导致,risk:影响日常生活
网络-210224-004169,event:空白,触发风险,risk:影响日常生活
网络-210301-026500,complaint:网络-210301-026500,包含实体,entity:垃圾
网络-210301-026500,complaint:网络-210301-026500,包含隐患,hidden:无人清理
网络-210301-026500,complaint:网络-210301-026500,包含事件,event:空白
网络-210301-026500,complaint:网络-210301-026500,包含风险,risk:影响日常生活
网络-210301-026500,complaint:网络-210301-026500,包含后果,outcome:噪音扰民
网络-210301-026500,entity:垃圾,易感于,hidden:无人清理
网络-210301-026500,hidden:无人清理,导致,risk:影响日常生活
网络-210301-026500,event:空白,触发风险,risk:影响日常生活
网络-210301-026500,risk:影响日常生活,导致,outcome:噪音扰民
网络-210302-025043,complaint:网络-210302-025043,包含实体,entity:鱼缸
网络-210302-025043,complaint:网络-210302-025043,包含隐患,hidden:放在电梯口
网络-210302-025043,complaint:网络-210302-025043,包含事件,event:空白
网络-210302-025043,complaint:网络-210302-025043,包含风险,risk:火灾风险
网络-210302-025043,complaint:网络-210302-025043,包含后果,outcome:出行不便
网络-210302-025043,entity:鱼缸,易感于,hidden:放在电梯口
网络-210302-025043,hidden:放在电梯口,导致,risk:火灾风险
网络-210302-025043,event:空白,触发风险,risk:火灾风险
网络-210302-025043,risk:火灾风险,导致,outcome:出行不便
网络-210305-041557,complaint:网络-210305-041557,包含实体,entity:消防通道
网络-210305-041557,complaint:网络-210305-041557,包含隐患,hidden:堵塞
网络-210305-041557,complaint:网络-210305-041557,包含事件,event:空白
网络-210305-041557,complaint:网络-210305-041557,包含风险,risk:火灾风险
网络-210305-041557,complaint:网络-210305-041557,包含后果,outcome:出行不便
网络-210305-041557,entity:消防通道,易感于,hidden:堵塞
网络-210305-041557,hidden:堵塞,导致,risk:火灾风险
网络-210305-041557,event:空白,触发风险,risk:火灾风险
网络-210305-041557,risk:火灾风险,导致,outcome:出行不便
JZ2021020800359,complaint:JZ2021020800359,包含实体,entity:落叶
JZ2021020800359,complaint:JZ2021020800359,包含隐患,hidden:无人清理
JZ2021020800359,complaint:JZ2021020800359,包含事件,event:空白
JZ2021020800359,complaint:JZ2021020800359,包含风险,risk:影响日常生活
JZ2021020800359,entity:落叶,易感于,hidden:无人清理
JZ2021020800359,hidden:无人清理,导致,risk:影响日常生活
JZ2021020800359,event:空白,触发风险,risk:影响日常生活
JZ2021020300242,complaint:JZ2021020300242,包含实体,entity:杂物
JZ2021020300242,complaint:JZ2021020300242,包含隐患,hidden:堆积
JZ2021020300242,complaint:JZ2021020300242,包含事件,event:空白
JZ2021020300242,complaint:JZ2021020300242,包含风险,risk:影响出行
JZ2021020300242,complaint:JZ2021020300242,包含后果,outcome:影响出行
JZ2021020300242,entity:杂物,易感于,hidden:堆积
JZ2021020300242,hidden:堆积,导致,risk:影响出行
JZ2021020300242,event:空白,触发风险,risk:影响出行
JZ2021020300242,risk:影响出行,导致,outcome:影响出行
JZ2021020300668,complaint:JZ2021020300668,包含实体,entity:电梯
JZ2021020300668,complaint:JZ2021020300668,包含隐患,hidden:异味
JZ2021020300668,complaint:JZ2021020300668,包含事件,event:空白
JZ2021020300668,complaint:JZ2021020300668,包含风险,risk:影响日常生活
JZ2021020300668,complaint:JZ2021020300668,包含后果,outcome:影响出行
JZ2021020300668,entity:电梯,易感于,hidden:异味
JZ2021020300668,hidden:异味,导致,risk:影响日常生活
JZ2021020300668,event:空白,触发风险,risk:影响日常生活
JZ2021020300668,risk:影响日常生活,导致,outcome:影响出行
JZ2021020400202,complaint:JZ2021020400202,包含实体,entity:建筑
JZ2021020400202,complaint:JZ2021020400202,包含隐患,hidden:违章
JZ2021020400202,complaint:JZ2021020400202,包含事件,event:空白
JZ2021020400202,complaint:JZ2021020400202,包含风险,risk:易发生冲突
JZ2021020400202,complaint:JZ2021020400202,包含后果,outcome:影响出行
JZ2021020400202,entity:建筑,易感于,hidden:违章
